sistema,evento_id,motivo_rechazo,detalle,usuario_llave_origen,estacion_id,fecha_original,registro_crudo,archivo_origen,ingerido_en
TU,9a20d7a2a055adf1a53ce420d8b318c3,PARADA_NULA,Código de estación/parada vacío,0000000954,,18/06/2026 08:50:35,"{""fecha"":""18/06/2026"",""hora"":""08:50:35"",""num_tarjeta"":""0000000954"",""cod_parada"":null,""ruta"":""R-116"",""monto_centavos"":""130"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9a7a6d3fca14d51100d712f63ac70a2c,PARADA_NULA,Código de estación/parada vacío,0000000902,,04/07/2026 17:36:56,"{""fecha"":""04/07/2026"",""hora"":""17:36:56"",""num_tarjeta"":""0000000902"",""cod_parada"":null,""ruta"":""R-133"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9a7b86c86290c969dc3b02ff66f40b77,PARADA_NULA,Código de estación/parada vacío,0000019565,,29/06/2026 12:36:38,"{""fecha"":""29/06/2026"",""hora"":""12:36:38"",""num_tarjeta"":""0000019565"",""cod_parada"":null,""ruta"":""R-120"",""monto_centavos"":""130"",""cod_estado"":""3""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9a7f727d4094cec3809ddbdaff4a6e71,PARADA_NULA,Código de estación/parada vacío,0000032736,,24/06/2026 20:26:47,"{""fecha"":""24/06/2026"",""hora"":""20:26:47"",""num_tarjeta"":""0000032736"",""cod_parada"":null,""ruta"":""R-105"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9ab506b532979e35bee051275d2a3be3,PARADA_NULA,Código de estación/parada vacío,0000008595,,11/07/2026 14:04:48,"{""fecha"":""11/07/2026"",""hora"":""14:04:48"",""num_tarjeta"":""0000008595"",""cod_parada"":null,""ruta"":""R-112"",""monto_centavos"":""130"",""cod_estado"":""7""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9ac5e13e5d3fc2633583a130d9bcc381,PARADA_NULA,Código de estación/parada vacío,0000029254,,08/06/2026 12:36:39,"{""fecha"":""08/06/2026"",""hora"":""12:36:39"",""num_tarjeta"":""0000029254"",""cod_parada"":null,""ruta"":""R-127"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9ad8f54affe11c7f729390d89afe806e,PARADA_NULA,Código de estación/parada vacío,0000029166,,09/06/2026 06:09:45,"{""fecha"":""09/06/2026"",""hora"":""06:09:45"",""num_tarjeta"":""0000029166"",""cod_parada"":null,""ruta"":""R-104"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9afcaf116cc9a845d92b21c07f1b7563,PARADA_NULA,Código de estación/parada vacío,0000056917,,01/07/2026 07:04:11,"{""fecha"":""01/07/2026"",""hora"":""07:04:11"",""num_tarjeta"":""0000056917"",""cod_parada"":null,""ruta"":""R-119"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9b000ca8cf2c1ca47b4db5cb9227ed9f,PARADA_NULA,Código de estación/parada vacío,0000026075,,14/06/2026 18:49:24,"{""fecha"":""14/06/2026"",""hora"":""18:49:24"",""num_tarjeta"":""0000026075"",""cod_parada"":null,""ruta"":""R-115"",""monto_centavos"":""130"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9b06b0764103aa4761a321273a381b41,PARADA_NULA,Código de estación/parada vacío,0000053622,,04/06/2026 18:23:58,"{""fecha"":""04/06/2026"",""hora"":""18:23:58"",""num_tarjeta"":""0000053622"",""cod_parada"":null,""ruta"":""R-115"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9b082c4263dee831f1946906b23bcf6c,PARADA_NULA,Código de estación/parada vacío,0000059579,,10/06/2026 18:55:44,"{""fecha"":""10/06/2026"",""hora"":""18:55:44"",""num_tarjeta"":""0000059579"",""cod_parada"":null,""ruta"":""R-110"",""monto_centavos"":""130"",""cod_estado"":""3""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9b155cdc8c0a25dc11e48d8bda498b03,PARADA_NULA,Código de estación/parada vacío,0000041749,,02/06/2026 08:35:46,"{""fecha"":""02/06/2026"",""hora"":""08:35:46"",""num_tarjeta"":""0000041749"",""cod_parada"":null,""ruta"":""R-140"",""monto_centavos"":""65"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9b412fd5cb67fd6c7a9e41310e5b555d,PARADA_NULA,Código de estación/parada vacío,0000013634,,03/07/2026 17:57:02,"{""fecha"":""03/07/2026"",""hora"":""17:57:02"",""num_tarjeta"":""0000013634"",""cod_parada"":null,""ruta"":""R-126"",""monto_centavos"":""130"",""cod_estado"":""3""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9b4766023f90a333fea7ccfbd885aaca,PARADA_NULA,Código de estación/parada vacío,0000012853,,18/06/2026 15:43:20,"{""fecha"":""18/06/2026"",""hora"":""15:43:20"",""num_tarjeta"":""0000012853"",""cod_parada"":null,""ruta"":""R-104"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9b4e9e5f5d7c126993289377c62e3396,PARADA_NULA,Código de estación/parada vacío,0000009334,,09/06/2026 14:35:59,"{""fecha"":""09/06/2026"",""hora"":""14:35:59"",""num_tarjeta"":""0000009334"",""cod_parada"":null,""ruta"":""R-139"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9b529ee626f93fc822b68e7c350f7c47,PARADA_NULA,Código de estación/parada vacío,0000037324,,15/06/2026 13:44:42,"{""fecha"":""15/06/2026"",""hora"":""13:44:42"",""num_tarjeta"":""0000037324"",""cod_parada"":null,""ruta"":""R-141"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9b5ec70c03e85548ca9098c507af7720,PARADA_NULA,Código de estación/parada vacío,0000023324,,12/06/2026 09:46:07,"{""fecha"":""12/06/2026"",""hora"":""09:46:07"",""num_tarjeta"":""0000023324"",""cod_parada"":null,""ruta"":""R-127"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9b7890f661bf948bf22c91db18f51e24,PARADA_NULA,Código de estación/parada vacío,0000005663,,12/07/2026 05:32:31,"{""fecha"":""12/07/2026"",""hora"":""05:32:31"",""num_tarjeta"":""0000005663"",""cod_parada"":null,""ruta"":""R-110"",""monto_centavos"":""130"",""cod_estado"":""3""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9bc068ab9753f11bb2e3269ae98c3765,PARADA_NULA,Código de estación/parada vacío,0000044559,,02/07/2026 12:31:17,"{""fecha"":""02/07/2026"",""hora"":""12:31:17"",""num_tarjeta"":""0000044559"",""cod_parada"":null,""ruta"":""R-110"",""monto_centavos"":""130"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9bc38f2819bc236575d746933b37a7b3,PARADA_NULA,Código de estación/parada vacío,0000016516,,15/06/2026 04:59:44,"{""fecha"":""15/06/2026"",""hora"":""04:59:44"",""num_tarjeta"":""0000016516"",""cod_parada"":null,""ruta"":""R-131"",""monto_centavos"":""130"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9bc3956fae7b8d2d8aa3b2b3fd9f8e88,PARADA_NULA,Código de estación/parada vacío,0000000371,,09/07/2026 07:37:07,"{""fecha"":""09/07/2026"",""hora"":""07:37:07"",""num_tarjeta"":""0000000371"",""cod_parada"":null,""ruta"":""R-123"",""monto_centavos"":""130"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9bd800cd1d67fe2d121eb7f864b75434,PARADA_NULA,Código de estación/parada vacío,0000001693,,09/06/2026 20:55:00,"{""fecha"":""09/06/2026"",""hora"":""20:55:00"",""num_tarjeta"":""0000001693"",""cod_parada"":null,""ruta"":""R-118"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9bf71d4a572a5ee191db90aff7b4b5ed,PARADA_NULA,Código de estación/parada vacío,0000048176,,02/06/2026 18:35:30,"{""fecha"":""02/06/2026"",""hora"":""18:35:30"",""num_tarjeta"":""0000048176"",""cod_parada"":null,""ruta"":""R-125"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c07130a275479f065d239ed0fee3f1a,PARADA_NULA,Código de estación/parada vacío,0000023448,,11/06/2026 11:52:26,"{""fecha"":""11/06/2026"",""hora"":""11:52:26"",""num_tarjeta"":""0000023448"",""cod_parada"":null,""ruta"":""R-108"",""monto_centavos"":""130"",""cod_estado"":""7""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c14e3572519298901786d4e0013b314,PARADA_NULA,Código de estación/parada vacío,0000004191,,25/06/2026 12:45:59,"{""fecha"":""25/06/2026"",""hora"":""12:45:59"",""num_tarjeta"":""0000004191"",""cod_parada"":null,""ruta"":""R-128"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c248e435e993185d7e98cee07ddc1af,PARADA_NULA,Código de estación/parada vacío,0000015138,,09/07/2026 17:30:17,"{""fecha"":""09/07/2026"",""hora"":""17:30:17"",""num_tarjeta"":""0000015138"",""cod_parada"":null,""ruta"":""R-118"",""monto_centavos"":""130"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c2df3576a476aecdaaa450ff57f07a6,PARADA_NULA,Código de estación/parada vacío,0000000674,,19/06/2026 07:20:08,"{""fecha"":""19/06/2026"",""hora"":""07:20:08"",""num_tarjeta"":""0000000674"",""cod_parada"":null,""ruta"":""R-114"",""monto_centavos"":""130"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c32ccf4f4f053bd5530de13df26eac4,PARADA_NULA,Código de estación/parada vacío,0000039545,,09/07/2026 20:58:06,"{""fecha"":""09/07/2026"",""hora"":""20:58:06"",""num_tarjeta"":""0000039545"",""cod_parada"":null,""ruta"":""R-122"",""monto_centavos"":""130"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c3430de3fbbf5ac62be8c27c19dfb27,PARADA_NULA,Código de estación/parada vacío,0000036588,,07/07/2026 17:54:12,"{""fecha"":""07/07/2026"",""hora"":""17:54:12"",""num_tarjeta"":""0000036588"",""cod_parada"":null,""ruta"":""R-123"",""monto_centavos"":""65"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c3acc9f140f0280308722cc825e39a8,PARADA_NULA,Código de estación/parada vacío,0000017189,,10/07/2026 21:54:59,"{""fecha"":""10/07/2026"",""hora"":""21:54:59"",""num_tarjeta"":""0000017189"",""cod_parada"":null,""ruta"":""R-123"",""monto_centavos"":""65"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c4587d8d2a2d66090e96ab82b38a196,PARADA_NULA,Código de estación/parada vacío,0000016171,,14/06/2026 22:51:29,"{""fecha"":""14/06/2026"",""hora"":""22:51:29"",""num_tarjeta"":""0000016171"",""cod_parada"":null,""ruta"":""R-139"",""monto_centavos"":""65"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c487c29881c42a8d398ea5de8255c69,PARADA_NULA,Código de estación/parada vacío,0000018677,,07/07/2026 13:33:55,"{""fecha"":""07/07/2026"",""hora"":""13:33:55"",""num_tarjeta"":""0000018677"",""cod_parada"":null,""ruta"":""R-129"",""monto_centavos"":""65"",""cod_estado"":""3""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c49a56ff1c7615d1450553fe3c6852b,PARADA_NULA,Código de estación/parada vacío,0000045535,,14/06/2026 14:17:17,"{""fecha"":""14/06/2026"",""hora"":""14:17:17"",""num_tarjeta"":""0000045535"",""cod_parada"":null,""ruta"":""R-126"",""monto_centavos"":""65"",""cod_estado"":""3""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c4b3742f60c86aced8ca8c31d836483,PARADA_NULA,Código de estación/parada vacío,0000004002,,06/07/2026 08:51:19,"{""fecha"":""06/07/2026"",""hora"":""08:51:19"",""num_tarjeta"":""0000004002"",""cod_parada"":null,""ruta"":""R-104"",""monto_centavos"":""130"",""cod_estado"":""9""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c51d6283c3aacb337f1c7ff3cb22bff,PARADA_NULA,Código de estación/parada vacío,0000022524,,13/07/2026 14:27:51,"{""fecha"":""13/07/2026"",""hora"":""14:27:51"",""num_tarjeta"":""0000022524"",""cod_parada"":null,""ruta"":""R-129"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c5a6a917ee1e8faf948db0a1ad2cca7,PARADA_NULA,Código de estación/parada vacío,0000010512,,03/07/2026 16:16:33,"{""fecha"":""03/07/2026"",""hora"":""16:16:33"",""num_tarjeta"":""0000010512"",""cod_parada"":null,""ruta"":""R-116"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c70602750f1b21ff2e515987c971af5,PARADA_NULA,Código de estación/parada vacío,0000011658,,01/07/2026 21:16:48,"{""fecha"":""01/07/2026"",""hora"":""21:16:48"",""num_tarjeta"":""0000011658"",""cod_parada"":null,""ruta"":""R-105"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9c7b42a20c432d3bf0b57c94d771a77f,PARADA_NULA,Código de estación/parada vacío,0000016428,,09/06/2026 17:41:47,"{""fecha"":""09/06/2026"",""hora"":""17:41:47"",""num_tarjeta"":""0000016428"",""cod_parada"":null,""ruta"":""R-112"",""monto_centavos"":""65"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9ca123dc6bf4b26b3336dbb023431909,PARADA_NULA,Código de estación/parada vacío,0000008768,,02/07/2026 22:16:38,"{""fecha"":""02/07/2026"",""hora"":""22:16:38"",""num_tarjeta"":""0000008768"",""cod_parada"":null,""ruta"":""R-126"",""monto_centavos"":""65"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9ca4976ca023836884fe8e95d6c0824f,PARADA_NULA,Código de estación/parada vacío,0000016826,,16/06/2026 13:14:58,"{""fecha"":""16/06/2026"",""hora"":""13:14:58"",""num_tarjeta"":""0000016826"",""cod_parada"":null,""ruta"":""R-108"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9ca4a8b7620b3123aa63fea0376b0460,PARADA_NULA,Código de estación/parada vacío,0000013641,,03/07/2026 16:11:56,"{""fecha"":""03/07/2026"",""hora"":""16:11:56"",""num_tarjeta"":""0000013641"",""cod_parada"":null,""ruta"":""R-137"",""monto_centavos"":""65"",""cod_estado"":""3""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9ca84fe6d61984eaf6c619655b06b14e,PARADA_NULA,Código de estación/parada vacío,0000059035,,10/06/2026 06:41:53,"{""fecha"":""10/06/2026"",""hora"":""06:41:53"",""num_tarjeta"":""0000059035"",""cod_parada"":null,""ruta"":""R-115"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9ce93f0951a996469368ab2c27d2649e,PARADA_NULA,Código de estación/parada vacío,0000058917,,19/06/2026 19:25:29,"{""fecha"":""19/06/2026"",""hora"":""19:25:29"",""num_tarjeta"":""0000058917"",""cod_parada"":null,""ruta"":""R-115"",""monto_centavos"":""65"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9ceaae379ad9424bc8d425c69147d528,PARADA_NULA,Código de estación/parada vacío,0000050757,,15/07/2026 13:13:30,"{""fecha"":""15/07/2026"",""hora"":""13:13:30"",""num_tarjeta"":""0000050757"",""cod_parada"":null,""ruta"":""R-111"",""monto_centavos"":""130"",""cod_estado"":""3""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9ceaafb382bc179209db038b4d4f7f58,PARADA_NULA,Código de estación/parada vacío,0000058803,,10/07/2026 11:53:23,"{""fecha"":""10/07/2026"",""hora"":""11:53:23"",""num_tarjeta"":""0000058803"",""cod_parada"":null,""ruta"":""R-131"",""monto_centavos"":""65"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9cf3cc50363d9b7694c21ea56ef97310,PARADA_NULA,Código de estación/parada vacío,0000036022,,11/07/2026 08:25:32,"{""fecha"":""11/07/2026"",""hora"":""08:25:32"",""num_tarjeta"":""0000036022"",""cod_parada"":null,""ruta"":""R-101"",""monto_centavos"":""130"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9cfb1503824ff61f96b15244aae5e86f,PARADA_NULA,Código de estación/parada vacío,0000011166,,16/06/2026 06:02:27,"{""fecha"":""16/06/2026"",""hora"":""06:02:27"",""num_tarjeta"":""0000011166"",""cod_parada"":null,""ruta"":""R-111"",""monto_centavos"":""65"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9d04c70336dbc7c29bbc1aedd561c234,PARADA_NULA,Código de estación/parada vacío,0000015245,,19/06/2026 07:27:24,"{""fecha"":""19/06/2026"",""hora"":""07:27:24"",""num_tarjeta"":""0000015245"",""cod_parada"":null,""ruta"":""R-108"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9d31535cd8c930eae47eff8de1f025ef,PARADA_NULA,Código de estación/parada vacío,0000021912,,23/06/2026 16:41:45,"{""fecha"":""23/06/2026"",""hora"":""16:41:45"",""num_tarjeta"":""0000021912"",""cod_parada"":null,""ruta"":""R-105"",""monto_centavos"":""130"",""cod_estado"":""9""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9d41d4c87938f4dc0847c36e24ab7356,PARADA_NULA,Código de estación/parada vacío,0000043457,,25/06/2026 19:03:19,"{""fecha"":""25/06/2026"",""hora"":""19:03:19"",""num_tarjeta"":""0000043457"",""cod_parada"":null,""ruta"":""R-114"",""monto_centavos"":""130"",""cod_estado"":""7""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9d4f97f57b944215f97df36b76a597d1,PARADA_NULA,Código de estación/parada vacío,0000033387,,10/07/2026 18:54:44,"{""fecha"":""10/07/2026"",""hora"":""18:54:44"",""num_tarjeta"":""0000033387"",""cod_parada"":null,""ruta"":""R-129"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9d52808cf98ca693f8af077dab0d2793,PARADA_NULA,Código de estación/parada vacío,0000027802,,06/07/2026 18:44:37,"{""fecha"":""06/07/2026"",""hora"":""18:44:37"",""num_tarjeta"":""0000027802"",""cod_parada"":null,""ruta"":""R-124"",""monto_centavos"":""130"",""cod_estado"":""9""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9d546c9b80412025394de763784e38fa,PARADA_NULA,Código de estación/parada vacío,0000039001,,09/06/2026 05:33:49,"{""fecha"":""09/06/2026"",""hora"":""05:33:49"",""num_tarjeta"":""0000039001"",""cod_parada"":null,""ruta"":""R-139"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9d57e0684cd942838c4fe773d7cfb0c9,PARADA_NULA,Código de estación/parada vacío,0000028946,,18/06/2026 07:22:50,"{""fecha"":""18/06/2026"",""hora"":""07:22:50"",""num_tarjeta"":""0000028946"",""cod_parada"":null,""ruta"":""R-117"",""monto_centavos"":""65"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9d63c64f90e678139a593a472eae4782,PARADA_NULA,Código de estación/parada vacío,0000025535,,08/06/2026 21:50:55,"{""fecha"":""08/06/2026"",""hora"":""21:50:55"",""num_tarjeta"":""0000025535"",""cod_parada"":null,""ruta"":""R-107"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9d77a0fad39d6f84ffb487abd0656da0,PARADA_NULA,Código de estación/parada vacío,0000010555,,02/06/2026 12:20:47,"{""fecha"":""02/06/2026"",""hora"":""12:20:47"",""num_tarjeta"":""0000010555"",""cod_parada"":null,""ruta"":""R-125"",""monto_centavos"":""130"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9d7cd72adcd13998af5241381a0f384a,PARADA_NULA,Código de estación/parada vacío,0000018715,,05/07/2026 15:52:42,"{""fecha"":""05/07/2026"",""hora"":""15:52:42"",""num_tarjeta"":""0000018715"",""cod_parada"":null,""ruta"":""R-125"",""monto_centavos"":""130"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9dac699de782a6541500b6de558a7b33,PARADA_NULA,Código de estación/parada vacío,0000035148,,13/07/2026 10:47:00,"{""fecha"":""13/07/2026"",""hora"":""10:47:00"",""num_tarjeta"":""0000035148"",""cod_parada"":null,""ruta"":""R-136"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9ddcbfc9c8763adf917aa3e273d1ce43,PARADA_NULA,Código de estación/parada vacío,0000013995,,01/07/2026 13:32:24,"{""fecha"":""01/07/2026"",""hora"":""13:32:24"",""num_tarjeta"":""0000013995"",""cod_parada"":null,""ruta"":""R-125"",""monto_centavos"":""65"",""cod_estado"":""1""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
TU,9de219e69b64250e971c9034fa955644,PARADA_NULA,Código de estación/parada vacío,0000030663,,02/07/2026 16:31:44,"{""fecha"":""02/07/2026"",""hora"":""16:31:44"",""num_tarjeta"":""0000030663"",""cod_parada"":null,""ruta"":""R-132"",""monto_centavos"":""130"",""cod_estado"":""2""}",transurbano_transacciones.csv,2026-09-23 20:31:32.223327
